Fes,X,segment,state,case_count,year,Month,Week,weekday,day,Festival,Season,Festival1
335,21-04-2017,2,UTTAR PRADESH,196,2017,4,16,6,21,NA,Summer,0
336,21-04-2017,2,WEST BENGAL,2675,2017,4,16,6,21,NA,Summer,0
337,22-04-2017,2,ASSAM,0,2017,4,16,7,22,NA,Summer,0
338,22-04-2017,2,BIHAR,0,2017,4,16,7,22,NA,Summer,0
339,22-04-2017,2,CHHATTISGARH,101,2017,4,16,7,22,NA,Summer,0
340,22-04-2017,2,GUJARAT,503,2017,4,16,7,22,NA,Summer,0
341,22-04-2017,2,HARYANA,0,2017,4,16,7,22,NA,Summer,0
342,22-04-2017,2,JHARKHAND,0,2017,4,16,7,22,NA,Summer,0
343,22-04-2017,2,KERALA,1013,2017,4,16,7,22,NA,Summer,0
344,22-04-2017,2,KARNATAKA,897,2017,4,16,7,22,NA,Summer,0
345,22-04-2017,2,MAHARASHTRA,0,2017,4,16,7,22,NA,Summer,0
346,22-04-2017,2,MADHYA PRADESH,230,2017,4,16,7,22,NA,Summer,0
347,22-04-2017,2,ORISSA,1508,2017,4,16,7,22,NA,Summer,0
348,22-04-2017,2,PUNJAB,0,2017,4,16,7,22,NA,Summer,0
349,22-04-2017,2,TAMIL NADU,2380,2017,4,16,7,22,NA,Summer,0
350,22-04-2017,2,TRIPURA,0,2017,4,16,7,22,NA,Summer,0
351,22-04-2017,2,UTTAR PRADESH,159,2017,4,16,7,22,NA,Summer,0
352,22-04-2017,2,WEST BENGAL,2090,2017,4,16,7,22,NA,Summer,0
353,23-04-2017,2,ASSAM,0,2017,4,17,1,23,NA,Summer,0
354,23-04-2017,2,BIHAR,0,2017,4,17,1,23,NA,Summer,0
355,23-04-2017,2,CHHATTISGARH,46,2017,4,17,1,23,NA,Summer,0
356,23-04-2017,2,GUJARAT,379,2017,4,17,1,23,NA,Summer,0
357,23-04-2017,2,HARYANA,0,2017,4,17,1,23,NA,Summer,0
358,23-04-2017,2,JHARKHAND,0,2017,4,17,1,23,NA,Summer,0
359,23-04-2017,2,KERALA,741,2017,4,17,1,23,NA,Summer,0
360,23-04-2017,2,KARNATAKA,528,2017,4,17,1,23,NA,Summer,0
361,23-04-2017,2,MAHARASHTRA,0,2017,4,17,1,23,NA,Summer,0
362,23-04-2017,2,MADHYA PRADESH,241,2017,4,17,1,23,NA,Summer,0
363,23-04-2017,2,ORISSA,1204,2017,4,17,1,23,NA,Summer,0
364,23-04-2017,2,PUNJAB,0,2017,4,17,1,23,NA,Summer,0
365,23-04-2017,2,TAMIL NADU,1334,2017,4,17,1,23,NA,Summer,0
366,23-04-2017,2,TRIPURA,0,2017,4,17,1,23,NA,Summer,0
367,23-04-2017,2,UTTAR PRADESH,49,2017,4,17,1,23,NA,Summer,0
368,23-04-2017,2,WEST BENGAL,1650,2017,4,17,1,23,NA,Summer,0
369,24-04-2017,2,ASSAM,0,2017,4,17,2,24,NA,Summer,0
370,24-04-2017,2,BIHAR,0,2017,4,17,2,24,NA,Summer,0
371,24-04-2017,2,CHHATTISGARH,103,2017,4,17,2,24,NA,Summer,0
372,24-04-2017,2,GUJARAT,285,2017,4,17,2,24,NA,Summer,0
373,24-04-2017,2,HARYANA,0,2017,4,17,2,24,NA,Summer,0
374,24-04-2017,2,JHARKHAND,0,2017,4,17,2,24,NA,Summer,0
375,24-04-2017,2,KERALA,1075,2017,4,17,2,24,NA,Summer,0
376,24-04-2017,2,KARNATAKA,604,2017,4,17,2,24,NA,Summer,0
377,24-04-2017,2,MAHARASHTRA,0,2017,4,17,2,24,NA,Summer,0
378,24-04-2017,2,MADHYA PRADESH,128,2017,4,17,2,24,NA,Summer,0
379,24-04-2017,2,ORISSA,531,2017,4,17,2,24,NA,Summer,0
380,24-04-2017,2,PUNJAB,0,2017,4,17,2,24,NA,Summer,0
381,24-04-2017,2,TAMIL NADU,2114,2017,4,17,2,24,NA,Summer,0
382,24-04-2017,2,TRIPURA,0,2017,4,17,2,24,NA,Summer,0
383,24-04-2017,2,UTTAR PRADESH,43,2017,4,17,2,24,NA,Summer,0
384,24-04-2017,2,WEST BENGAL,1048,2017,4,17,2,24,NA,Summer,0
385,25-04-2017,2,ASSAM,0,2017,4,17,3,25,NA,Summer,0
386,25-04-2017,2,BIHAR,0,2017,4,17,3,25,NA,Summer,0
387,25-04-2017,2,CHHATTISGARH,60,2017,4,17,3,25,NA,Summer,0
388,25-04-2017,2,GUJARAT,132,2017,4,17,3,25,NA,Summer,0
389,25-04-2017,2,HARYANA,0,2017,4,17,3,25,NA,Summer,0
390,25-04-2017,2,JHARKHAND,0,2017,4,17,3,25,NA,Summer,0
391,25-04-2017,2,KERALA,1136,2017,4,17,3,25,NA,Summer,0
392,25-04-2017,2,KARNATAKA,484,2017,4,17,3,25,NA,Summer,0
393,25-04-2017,2,MAHARASHTRA,0,2017,4,17,3,25,NA,Summer,0
394,25-04-2017,2,MADHYA PRADESH,85,2017,4,17,3,25,NA,Summer,0
395,25-04-2017,2,ORISSA,356,2017,4,17,3,25,NA,Summer,0
396,25-04-2017,2,PUNJAB,0,2017,4,17,3,25,NA,Summer,0
397,25-04-2017,2,TAMIL NADU,1635,2017,4,17,3,25,NA,Summer,0
398,25-04-2017,2,TRIPURA,0,2017,4,17,3,25,NA,Summer,0
399,25-04-2017,2,UTTAR PRADESH,135,2017,4,17,3,25,NA,Summer,0
400,25-04-2017,2,WEST BENGAL,399,2017,4,17,3,25,NA,Summer,0
401,26-04-2017,2,ASSAM,0,2017,4,17,4,26,NA,Summer,0
402,26-04-2017,2,BIHAR,0,2017,4,17,4,26,NA,Summer,0
403,26-04-2017,2,CHHATTISGARH,103,2017,4,17,4,26,NA,Summer,0
404,26-04-2017,2,GUJARAT,102,2017,4,17,4,26,NA,Summer,0
405,26-04-2017,2,HARYANA,0,2017,4,17,4,26,NA,Summer,0
406,26-04-2017,2,JHARKHAND,0,2017,4,17,4,26,NA,Summer,0
407,26-04-2017,2,KERALA,497,2017,4,17,4,26,NA,Summer,0
408,26-04-2017,2,KARNATAKA,518,2017,4,17,4,26,NA,Summer,0
409,26-04-2017,2,MAHARASHTRA,0,2017,4,17,4,26,NA,Summer,0
410,26-04-2017,2,MADHYA PRADESH,68,2017,4,17,4,26,NA,Summer,0
411,26-04-2017,2,ORISSA,68,2017,4,17,4,26,NA,Summer,0
412,26-04-2017,2,PUNJAB,0,2017,4,17,4,26,NA,Summer,0
413,26-04-2017,2,TAMIL NADU,789,2017,4,17,4,26,NA,Summer,0
414,26-04-2017,2,TRIPURA,0,2017,4,17,4,26,NA,Summer,0
415,26-04-2017,2,UTTAR PRADESH,38,2017,4,17,4,26,NA,Summer,0
416,26-04-2017,2,WEST BENGAL,201,2017,4,17,4,26,NA,Summer,0
417,27-04-2017,2,ASSAM,0,2017,4,17,5,27,NA,Summer,0
418,27-04-2017,2,BIHAR,0,2017,4,17,5,27,NA,Summer,0
419,27-04-2017,2,CHHATTISGARH,21,2017,4,17,5,27,NA,Summer,0
420,27-04-2017,2,GUJARAT,94,2017,4,17,5,27,NA,Summer,0
421,27-04-2017,2,HARYANA,0,2017,4,17,5,27,NA,Summer,0
422,27-04-2017,2,JHARKHAND,0,2017,4,17,5,27,NA,Summer,0
423,27-04-2017,2,KERALA,167,2017,4,17,5,27,NA,Summer,0
424,27-04-2017,2,KARNATAKA,275,2017,4,17,5,27,NA,Summer,0
425,27-04-2017,2,MAHARASHTRA,0,2017,4,17,5,27,NA,Summer,0
426,27-04-2017,2,MADHYA PRADESH,45,2017,4,17,5,27,NA,Summer,0
427,27-04-2017,2,ORISSA,93,2017,4,17,5,27,NA,Summer,0
428,27-04-2017,2,PUNJAB,0,2017,4,17,5,27,NA,Summer,0
429,27-04-2017,2,TAMIL NADU,211,2017,4,17,5,27,NA,Summer,0
430,27-04-2017,2,TRIPURA,0,2017,4,17,5,27,NA,Summer,0
431,27-04-2017,2,UTTAR PRADESH,37,2017,4,17,5,27,NA,Summer,0
432,27-04-2017,2,WEST BENGAL,159,2017,4,17,5,27,NA,Summer,0
433,28-04-2017,2,ASSAM,0,2017,4,17,6,28,NA,Summer,0
434,28-04-2017,2,BIHAR,0,2017,4,17,6,28,NA,Summer,0
435,28-04-2017,2,CHHATTISGARH,46,2017,4,17,6,28,NA,Summer,0
436,28-04-2017,2,GUJARAT,76,2017,4,17,6,28,NA,Summer,0
437,28-04-2017,2,HARYANA,0,2017,4,17,6,28,NA,Summer,0
438,28-04-2017,2,JHARKHAND,0,2017,4,17,6,28,NA,Summer,0
439,28-04-2017,2,KERALA,139,2017,4,17,6,28,NA,Summer,0
440,28-04-2017,2,KARNATAKA,145,2017,4,17,6,28,NA,Summer,0
441,28-04-2017,2,MAHARASHTRA,0,2017,4,17,6,28,NA,Summer,0
442,28-04-2017,2,MADHYA PRADESH,41,2017,4,17,6,28,NA,Summer,0
443,28-04-2017,2,ORISSA,148,2017,4,17,6,28,NA,Summer,0
444,28-04-2017,2,PUNJAB,0,2017,4,17,6,28,NA,Summer,0
445,28-04-2017,2,TAMIL NADU,65,2017,4,17,6,28,NA,Summer,0
446,28-04-2017,2,TRIPURA,0,2017,4,17,6,28,NA,Summer,0
447,28-04-2017,2,UTTAR PRADESH,23,2017,4,17,6,28,NA,Summer,0
448,28-04-2017,2,WEST BENGAL,127,2017,4,17,6,28,NA,Summer,0
449,29-04-2017,2,ASSAM,0,2017,4,17,7,29,NA,Summer,0
450,29-04-2017,2,BIHAR,0,2017,4,17,7,29,NA,Summer,0
451,29-04-2017,2,CHHATTISGARH,37,2017,4,17,7,29,NA,Summer,0
452,29-04-2017,2,GUJARAT,49,2017,4,17,7,29,NA,Summer,0
453,29-04-2017,2,HARYANA,0,2017,4,17,7,29,NA,Summer,0
454,29-04-2017,2,JHARKHAND,0,2017,4,17,7,29,NA,Summer,0
455,29-04-2017,2,KERALA,95,2017,4,17,7,29,NA,Summer,0
456,29-04-2017,2,KARNATAKA,152,2017,4,17,7,29,NA,Summer,0
457,29-04-2017,2,MAHARASHTRA,0,2017,4,17,7,29,NA,Summer,0
458,29-04-2017,2,MADHYA PRADESH,22,2017,4,17,7,29,NA,Summer,0
459,29-04-2017,2,ORISSA,185,2017,4,17,7,29,NA,Summer,0
460,29-04-2017,2,PUNJAB,0,2017,4,17,7,29,NA,Summer,0
461,29-04-2017,2,TAMIL NADU,170,2017,4,17,7,29,NA,Summer,0
462,29-04-2017,2,TRIPURA,0,2017,4,17,7,29,NA,Summer,0
463,29-04-2017,2,UTTAR PRADESH,23,2017,4,17,7,29,NA,Summer,0
464,29-04-2017,2,WEST BENGAL,121,2017,4,17,7,29,NA,Summer,0
465,30-04-2017,2,ASSAM,0,2017,4,18,1,30,NA,Summer,0
466,30-04-2017,2,BIHAR,0,2017,4,18,1,30,NA,Summer,0
467,30-04-2017,2,CHHATTISGARH,15,2017,4,18,1,30,NA,Summer,0
468,30-04-2017,2,GUJARAT,99,2017,4,18,1,30,NA,Summer,0
469,30-04-2017,2,HARYANA,0,2017,4,18,1,30,NA,Summer,0
470,30-04-2017,2,JHARKHAND,0,2017,4,18,1,30,NA,Summer,0
471,30-04-2017,2,KERALA,93,2017,4,18,1,30,NA,Summer,0
472,30-04-2017,2,KARNATAKA,77,2017,4,18,1,30,NA,Summer,0
473,30-04-2017,2,MAHARASHTRA,0,2017,4,18,1,30,NA,Summer,0
474,30-04-2017,2,MADHYA PRADESH,27,2017,4,18,1,30,NA,Summer,0
475,30-04-2017,2,ORISSA,336,2017,4,18,1,30,NA,Summer,0
476,30-04-2017,2,PUNJAB,0,2017,4,18,1,30,NA,Summer,0
477,30-04-2017,2,TAMIL NADU,63,2017,4,18,1,30,NA,Summer,0
478,30-04-2017,2,TRIPURA,0,2017,4,18,1,30,NA,Summer,0
479,30-04-2017,2,UTTAR PRADESH,29,2017,4,18,1,30,NA,Summer,0
480,30-04-2017,2,WEST BENGAL,142,2017,4,18,1,30,NA,Summer,0
481,01-05-2017,2,ASSAM,0,2017,5,18,2,1,NA,Summer,0
482,01-05-2017,2,BIHAR,0,2017,5,18,2,1,NA,Summer,0
483,01-05-2017,2,CHHATTISGARH,27,2017,5,18,2,1,NA,Summer,0
484,01-05-2017,2,GUJARAT,109,2017,5,18,2,1,NA,Summer,0
485,01-05-2017,2,HARYANA,0,2017,5,18,2,1,NA,Summer,0
486,01-05-2017,2,JHARKHAND,0,2017,5,18,2,1,NA,Summer,0
487,01-05-2017,2,KERALA,177,2017,5,18,2,1,NA,Summer,0
488,01-05-2017,2,KARNATAKA,243,2017,5,18,2,1,NA,Summer,0
489,01-05-2017,2,MAHARASHTRA,0,2017,5,18,2,1,NA,Summer,0
490,01-05-2017,2,MADHYA PRADESH,46,2017,5,18,2,1,NA,Summer,0
491,01-05-2017,2,ORISSA,359,2017,5,18,2,1,NA,Summer,0
492,01-05-2017,2,PUNJAB,0,2017,5,18,2,1,NA,Summer,0
493,01-05-2017,2,TAMIL NADU,119,2017,5,18,2,1,NA,Summer,0
494,01-05-2017,2,TRIPURA,0,2017,5,18,2,1,NA,Summer,0
495,01-05-2017,2,UTTAR PRADESH,50,2017,5,18,2,1,NA,Summer,0
496,01-05-2017,2,WEST BENGAL,224,2017,5,18,2,1,NA,Summer,0
497,02-05-2017,2,ASSAM,0,2017,5,18,3,2,NA,Summer,0
498,02-05-2017,2,BIHAR,0,2017,5,18,3,2,NA,Summer,0
499,02-05-2017,2,CHHATTISGARH,53,2017,5,18,3,2,NA,Summer,0
500,02-05-2017,2,GUJARAT,96,2017,5,18,3,2,NA,Summer,0
501,02-05-2017,2,HARYANA,0,2017,5,18,3,2,NA,Summer,0
502,02-05-2017,2,JHARKHAND,0,2017,5,18,3,2,NA,Summer,0
503,02-05-2017,2,KERALA,230,2017,5,18,3,2,NA,Summer,0
504,02-05-2017,2,KARNATAKA,338,2017,5,18,3,2,NA,Summer,0
505,02-05-2017,2,MAHARASHTRA,0,2017,5,18,3,2,NA,Summer,0
506,02-05-2017,2,MADHYA PRADESH,98,2017,5,18,3,2,NA,Summer,0
507,02-05-2017,2,ORISSA,283,2017,5,18,3,2,NA,Summer,0
508,02-05-2017,2,PUNJAB,0,2017,5,18,3,2,NA,Summer,0
509,02-05-2017,2,TAMIL NADU,520,2017,5,18,3,2,NA,Summer,0
510,02-05-2017,2,TRIPURA,0,2017,5,18,3,2,NA,Summer,0
511,02-05-2017,2,UTTAR PRADESH,101,2017,5,18,3,2,NA,Summer,0
512,02-05-2017,2,WEST BENGAL,210,2017,5,18,3,2,NA,Summer,0
513,03-05-2017,2,ASSAM,0,2017,5,18,4,3,NA,Summer,0
514,03-05-2017,2,BIHAR,0,2017,5,18,4,3,NA,Summer,0
515,03-05-2017,2,CHHATTISGARH,35,2017,5,18,4,3,NA,Summer,0
516,03-05-2017,2,GUJARAT,55,2017,5,18,4,3,NA,Summer,0
517,03-05-2017,2,HARYANA,0,2017,5,18,4,3,NA,Summer,0
518,03-05-2017,2,JHARKHAND,0,2017,5,18,4,3,NA,Summer,0
519,03-05-2017,2,KERALA,216,2017,5,18,4,3,NA,Summer,0
520,03-05-2017,2,KARNATAKA,332,2017,5,18,4,3,NA,Summer,0
521,03-05-2017,2,MAHARASHTRA,0,2017,5,18,4,3,NA,Summer,0
522,03-05-2017,2,MADHYA PRADESH,53,2017,5,18,4,3,NA,Summer,0
523,03-05-2017,2,ORISSA,257,2017,5,18,4,3,NA,Summer,0
524,03-05-2017,2,PUNJAB,0,2017,5,18,4,3,NA,Summer,0
525,03-05-2017,2,TAMIL NADU,596,2017,5,18,4,3,NA,Summer,0
526,03-05-2017,2,TRIPURA,0,2017,5,18,4,3,NA,Summer,0
527,03-05-2017,2,UTTAR PRADESH,32,2017,5,18,4,3,NA,Summer,0
528,03-05-2017,2,WEST BENGAL,349,2017,5,18,4,3,NA,Summer,0
529,04-05-2017,2,ASSAM,0,2017,5,18,5,4,NA,Summer,0
530,04-05-2017,2,BIHAR,0,2017,5,18,5,4,NA,Summer,0
531,04-05-2017,2,CHHATTISGARH,139,2017,5,18,5,4,NA,Summer,0
532,04-05-2017,2,GUJARAT,43,2017,5,18,5,4,NA,Summer,0
533,04-05-2017,2,HARYANA,0,2017,5,18,5,4,NA,Summer,0
534,04-05-2017,2,JHARKHAND,0,2017,5,18,5,4,NA,Summer,0
535,04-05-2017,2,KERALA,354,2017,5,18,5,4,NA,Summer,0
536,04-05-2017,2,KARNATAKA,416,2017,5,18,5,4,NA,Summer,0
537,04-05-2017,2,MAHARASHTRA,0,2017,5,18,5,4,NA,Summer,0
538,04-05-2017,2,MADHYA PRADESH,76,2017,5,18,5,4,NA,Summer,0
539,04-05-2017,2,ORISSA,440,2017,5,18,5,4,NA,Summer,0
540,04-05-2017,2,PUNJAB,0,2017,5,18,5,4,NA,Summer,0
541,04-05-2017,2,TAMIL NADU,960,2017,5,18,5,4,NA,Summer,0
542,04-05-2017,2,TRIPURA,0,2017,5,18,5,4,NA,Summer,0
543,04-05-2017,2,UTTAR PRADESH,61,2017,5,18,5,4,NA,Summer,0
544,04-05-2017,2,WEST BENGAL,504,2017,5,18,5,4,NA,Summer,0
545,05-05-2017,2,ASSAM,0,2017,5,18,6,5,NA,Summer,0
546,05-05-2017,2,BIHAR,0,2017,5,18,6,5,NA,Summer,0
547,05-05-2017,2,CHHATTISGARH,47,2017,5,18,6,5,NA,Summer,0
548,05-05-2017,2,GUJARAT,64,2017,5,18,6,5,NA,Summer,0
549,05-05-2017,2,HARYANA,0,2017,5,18,6,5,NA,Summer,0
550,05-05-2017,2,JHARKHAND,0,2017,5,18,6,5,NA,Summer,0
551,05-05-2017,2,KERALA,436,2017,5,18,6,5,NA,Summer,0
552,05-05-2017,2,KARNATAKA,349,2017,5,18,6,5,NA,Summer,0
553,05-05-2017,2,MAHARASHTRA,0,2017,5,18,6,5,NA,Summer,0
554,05-05-2017,2,MADHYA PRADESH,75,2017,5,18,6,5,NA,Summer,0
555,05-05-2017,2,ORISSA,494,2017,5,18,6,5,NA,Summer,0
556,05-05-2017,2,PUNJAB,0,2017,5,18,6,5,NA,Summer,0
557,05-05-2017,2,TAMIL NADU,805,2017,5,18,6,5,NA,Summer,0
558,05-05-2017,2,TRIPURA,0,2017,5,18,6,5,NA,Summer,0
559,05-05-2017,2,UTTAR PRADESH,71,2017,5,18,6,5,NA,Summer,0
560,05-05-2017,2,WEST BENGAL,383,2017,5,18,6,5,NA,Summer,0
561,06-05-2017,2,ASSAM,0,2017,5,18,7,6,NA,Summer,0
562,06-05-2017,2,BIHAR,0,2017,5,18,7,6,NA,Summer,0
563,06-05-2017,2,CHHATTISGARH,56,2017,5,18,7,6,NA,Summer,0
564,06-05-2017,2,GUJARAT,60,2017,5,18,7,6,NA,Summer,0
565,06-05-2017,2,HARYANA,0,2017,5,18,7,6,NA,Summer,0
566,06-05-2017,2,JHARKHAND,0,2017,5,18,7,6,NA,Summer,0
567,06-05-2017,2,KERALA,307,2017,5,18,7,6,NA,Summer,0
568,06-05-2017,2,KARNATAKA,394,2017,5,18,7,6,NA,Summer,0
569,06-05-2017,2,MAHARASHTRA,0,2017,5,18,7,6,NA,Summer,0
570,06-05-2017,2,MADHYA PRADESH,61,2017,5,18,7,6,NA,Summer,0
571,06-05-2017,2,ORISSA,470,2017,5,18,7,6,NA,Summer,0
572,06-05-2017,2,PUNJAB,0,2017,5,18,7,6,NA,Summer,0
573,06-05-2017,2,TAMIL NADU,502,2017,5,18,7,6,NA,Summer,0
574,06-05-2017,2,TRIPURA,0,2017,5,18,7,6,NA,Summer,0
575,06-05-2017,2,UTTAR PRADESH,120,2017,5,18,7,6,NA,Summer,0
576,06-05-2017,2,WEST BENGAL,471,2017,5,18,7,6,NA,Summer,0
577,07-05-2017,2,ASSAM,0,2017,5,19,1,7,NA,Summer,0
578,07-05-2017,2,BIHAR,0,2017,5,19,1,7,NA,Summer,0
579,07-05-2017,2,CHHATTISGARH,49,2017,5,19,1,7,NA,Summer,0
580,07-05-2017,2,GUJARAT,17,2017,5,19,1,7,NA,Summer,0
581,07-05-2017,2,HARYANA,0,2017,5,19,1,7,NA,Summer,0
582,07-05-2017,2,JHARKHAND,0,2017,5,19,1,7,NA,Summer,0
583,07-05-2017,2,KERALA,76,2017,5,19,1,7,NA,Summer,0
584,07-05-2017,2,KARNATAKA,109,2017,5,19,1,7,NA,Summer,0
585,07-05-2017,2,MAHARASHTRA,0,2017,5,19,1,7,NA,Summer,0
586,07-05-2017,2,MADHYA PRADESH,55,2017,5,19,1,7,NA,Summer,0
587,07-05-2017,2,ORISSA,507,2017,5,19,1,7,NA,Summer,0
588,07-05-2017,2,PUNJAB,0,2017,5,19,1,7,NA,Summer,0
589,07-05-2017,2,TAMIL NADU,310,2017,5,19,1,7,NA,Summer,0
590,07-05-2017,2,TRIPURA,0,2017,5,19,1,7,NA,Summer,0
591,07-05-2017,2,UTTAR PRADESH,64,2017,5,19,1,7,NA,Summer,0
592,07-05-2017,2,WEST BENGAL,465,2017,5,19,1,7,NA,Summer,0
593,08-05-2017,2,ASSAM,0,2017,5,19,2,8,NA,Summer,0
594,08-05-2017,2,BIHAR,0,2017,5,19,2,8,NA,Summer,0
595,08-05-2017,2,CHHATTISGARH,93,2017,5,19,2,8,NA,Summer,0
596,08-05-2017,2,GUJARAT,29,2017,5,19,2,8,NA,Summer,0
597,08-05-2017,2,HARYANA,0,2017,5,19,2,8,NA,Summer,0
598,08-05-2017,2,JHARKHAND,0,2017,5,19,2,8,NA,Summer,0
599,08-05-2017,2,KERALA,188,2017,5,19,2,8,NA,Summer,0
600,08-05-2017,2,KARNATAKA,328,2017,5,19,2,8,NA,Summer,0
601,08-05-2017,2,MAHARASHTRA,0,2017,5,19,2,8,NA,Summer,0
602,08-05-2017,2,MADHYA PRADESH,59,2017,5,19,2,8,NA,Summer,0
603,08-05-2017,2,ORISSA,379,2017,5,19,2,8,NA,Summer,0
604,08-05-2017,2,PUNJAB,0,2017,5,19,2,8,NA,Summer,0
605,08-05-2017,2,TAMIL NADU,499,2017,5,19,2,8,NA,Summer,0
606,08-05-2017,2,TRIPURA,0,2017,5,19,2,8,NA,Summer,0
607,08-05-2017,2,UTTAR PRADESH,59,2017,5,19,2,8,NA,Summer,0
608,08-05-2017,2,WEST BENGAL,484,2017,5,19,2,8,NA,Summer,0
609,09-05-2017,2,ASSAM,0,2017,5,19,3,9,NA,Summer,0
610,09-05-2017,2,BIHAR,0,2017,5,19,3,9,NA,Summer,0
611,09-05-2017,2,CHHATTISGARH,64,2017,5,19,3,9,NA,Summer,0
612,09-05-2017,2,GUJARAT,18,2017,5,19,3,9,NA,Summer,0
613,09-05-2017,2,HARYANA,0,2017,5,19,3,9,NA,Summer,0
614,09-05-2017,2,JHARKHAND,0,2017,5,19,3,9,NA,Summer,0
615,09-05-2017,2,KERALA,486,2017,5,19,3,9,NA,Summer,0
616,09-05-2017,2,KARNATAKA,399,2017,5,19,3,9,NA,Summer,0
617,09-05-2017,2,MAHARASHTRA,0,2017,5,19,3,9,NA,Summer,0
618,09-05-2017,2,MADHYA PRADESH,108,2017,5,19,3,9,NA,Summer,0
619,09-05-2017,2,ORISSA,564,2017,5,19,3,9,NA,Summer,0
620,09-05-2017,2,PUNJAB,0,2017,5,19,3,9,NA,Summer,0
621,09-05-2017,2,TAMIL NADU,570,2017,5,19,3,9,NA,Summer,0
622,09-05-2017,2,TRIPURA,0,2017,5,19,3,9,NA,Summer,0
623,09-05-2017,2,UTTAR PRADESH,107,2017,5,19,3,9,NA,Summer,0
624,09-05-2017,2,WEST BENGAL,648,2017,5,19,3,9,NA,Summer,0
625,10-05-2017,2,ASSAM,0,2017,5,19,4,10,NA,Summer,0
626,10-05-2017,2,BIHAR,0,2017,5,19,4,10,NA,Summer,0
627,10-05-2017,2,CHHATTISGARH,129,2017,5,19,4,10,NA,Summer,0
628,10-05-2017,2,GUJARAT,54,2017,5,19,4,10,NA,Summer,0
629,10-05-2017,2,HARYANA,0,2017,5,19,4,10,NA,Summer,0
630,10-05-2017,2,JHARKHAND,0,2017,5,19,4,10,NA,Summer,0
631,10-05-2017,2,KERALA,294,2017,5,19,4,10,NA,Summer,0
632,10-05-2017,2,KARNATAKA,510,2017,5,19,4,10,NA,Summer,0
633,10-05-2017,2,MAHARASHTRA,0,2017,5,19,4,10,NA,Summer,0
634,10-05-2017,2,MADHYA PRADESH,86,2017,5,19,4,10,NA,Summer,0
635,10-05-2017,2,ORISSA,635,2017,5,19,4,10,NA,Summer,0
636,10-05-2017,2,PUNJAB,0,2017,5,19,4,10,NA,Summer,0
637,10-05-2017,2,TAMIL NADU,482,2017,5,19,4,10,NA,Summer,0
638,10-05-2017,2,TRIPURA,0,2017,5,19,4,10,NA,Summer,0
639,10-05-2017,2,UTTAR PRADESH,172,2017,5,19,4,10,NA,Summer,0
640,10-05-2017,2,WEST BENGAL,668,2017,5,19,4,10,NA,Summer,0
641,11-05-2017,2,ASSAM,0,2017,5,19,5,11,NA,Summer,0
642,11-05-2017,2,BIHAR,0,2017,5,19,5,11,NA,Summer,0
643,11-05-2017,2,CHHATTISGARH,127,2017,5,19,5,11,NA,Summer,0
644,11-05-2017,2,GUJARAT,208,2017,5,19,5,11,NA,Summer,0
645,11-05-2017,2,HARYANA,0,2017,5,19,5,11,NA,Summer,0
646,11-05-2017,2,JHARKHAND,0,2017,5,19,5,11,NA,Summer,0
647,11-05-2017,2,KERALA,894,2017,5,19,5,11,NA,Summer,0
648,11-05-2017,2,KARNATAKA,661,2017,5,19,5,11,NA,Summer,0
649,11-05-2017,2,MAHARASHTRA,0,2017,5,19,5,11,NA,Summer,0
650,11-05-2017,2,MADHYA PRADESH,232,2017,5,19,5,11,NA,Summer,0
651,11-05-2017,2,ORISSA,1615,2017,5,19,5,11,NA,Summer,0
652,11-05-2017,2,PUNJAB,0,2017,5,19,5,11,NA,Summer,0
653,11-05-2017,2,TAMIL NADU,1721,2017,5,19,5,11,NA,Summer,0
654,11-05-2017,2,TRIPURA,0,2017,5,19,5,11,NA,Summer,0
655,11-05-2017,2,UTTAR PRADESH,310,2017,5,19,5,11,NA,Summer,0
656,11-05-2017,2,WEST BENGAL,1008,2017,5,19,5,11,NA,Summer,0
657,12-05-2017,2,ASSAM,0,2017,5,19,6,12,NA,Summer,0
658,12-05-2017,2,BIHAR,0,2017,5,19,6,12,NA,Summer,0
659,12-05-2017,2,CHHATTISGARH,159,2017,5,19,6,12,NA,Summer,0
660,12-05-2017,2,GUJARAT,303,2017,5,19,6,12,NA,Summer,0
661,12-05-2017,2,HARYANA,0,2017,5,19,6,12,NA,Summer,0
662,12-05-2017,2,JHARKHAND,0,2017,5,19,6,12,NA,Summer,0
663,12-05-2017,2,KERALA,845,2017,5,19,6,12,NA,Summer,0
664,12-05-2017,2,KARNATAKA,836,2017,5,19,6,12,NA,Summer,0
665,12-05-2017,2,MAHARASHTRA,0,2017,5,19,6,12,NA,Summer,0
666,12-05-2017,2,MADHYA PRADESH,213,2017,5,19,6,12,NA,Summer,0
667,12-05-2017,2,ORISSA,2008,2017,5,19,6,12,NA,Summer,0
668,12-05-2017,2,PUNJAB,0,2017,5,19,6,12,NA,Summer,0
669,12-05-2017,2,TAMIL NADU,2374,2017,5,19,6,12,NA,Summer,0
670,12-05-2017,2,TRIPURA,0,2017,5,19,6,12,NA,Summer,0
671,12-05-2017,2,UTTAR PRADESH,248,2017,5,19,6,12,NA,Summer,0
672,12-05-2017,2,WEST BENGAL,1378,2017,5,19,6,12,NA,Summer,0
673,13-05-2017,2,ASSAM,0,2017,5,19,7,13,NA,Summer,0
674,13-05-2017,2,BIHAR,0,2017,5,19,7,13,NA,Summer,0
